site,date,pointID,sub,status,time,region,depth,dhw,mean_dhw,max_dhw
2-Aug,9/17/2019,Porites compressa_302_2_8,Porites compressa,2,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_303_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_304_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_306_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_307_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_175_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_176_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_177_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_178_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_133_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Montipora capitata_559_2_8,Montipora capitata,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_560_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_562_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_610_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_138_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_464_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_465_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_467_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_468_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_469_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_470_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_471_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_473_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_474_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_475_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_476_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_477_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_478_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_479_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_204_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_59_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_60_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_65_2_8,Porites compressa,2,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_437_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_438_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_439_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_440_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_441_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_442_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_443_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_445_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_446_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_447_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_448_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_174_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_84_2_8,Porites compressa,2,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_85_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_87_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_88_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_179_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_180_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_608_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_609_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_90_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_463_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_513_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_91_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_366_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_367_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_369_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_370_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_371_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_372_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_373_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_374_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_525_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_526_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_527_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_528_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_529_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_530_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_531_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_532_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_535_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_113_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_114_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_115_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_116_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_117_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_118_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_120_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_122_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_123_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_124_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_127_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_128_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_129_2_8,Porites compressa,2,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_130_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_131_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_132_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_558_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_410_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_411_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_412_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_413_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_564_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_415_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Montipora capitata_416_2_8,Montipora capitata,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_417_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_418_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_419_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_420_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_422_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_423_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_424_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_425_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_426_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_578_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_579_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_580_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_582_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_583_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_584_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_585_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_586_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_589_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_590_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_591_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_593_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_594_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_595_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_596_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_597_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_598_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_172_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_599_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_600_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_601_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_602_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_604_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_605_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_606_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_607_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_89_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_511_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_611_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_612_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Montipora capitata_613_2_8,Montipora capitata,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_614_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_616_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_617_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_618_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_620_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_621_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_622_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_623_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_624_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_625_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_626_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_627_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_480_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_481_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_483_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_63_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Pocillopora spp_66_2_8,Pocillopora spp,3,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_69_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_70_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_71_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_74_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_76_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_78_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_79_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_80_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_81_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_82_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_83_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_500_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_501_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_86_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_506_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_507_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_508_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_510_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_263_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_264_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_512_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Pocillopora spp_363_2_8,Pocillopora spp,2,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_364_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_514_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_515_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_518_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_519_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_520_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_521_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_522_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_233_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_375_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_380_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_382_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_384_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_385_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_386_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_387_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_388_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_389_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_536_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_537_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Montipora capitata_538_2_8,Montipora capitata,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_539_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_540_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_541_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_546_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_547_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_548_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_549_2_8,Porites compressa,2,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_550_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_551_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_552_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_553_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_554_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_557_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_409_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_262_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_355_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_358_2_8,Porites compressa,0,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_265_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
2-Aug,9/17/2019,Porites compressa_414_2_8,Porites compressa,1,2,2,2.1,0.1544743024,0.1066855121,0.1544743024
